cve_id,stage,timestamp,input_length,input_words,output_length,output_words
CVE-2024-11372,analyzer,2025-07-13 01:23:34,3899,565,5961,860
CVE-2024-11373,analyzer,2025-07-13 01:23:53,3907,577,8996,1281
CVE-2024-11390,analyzer,2025-07-13 01:24:13,3474,544,8903,1263
CVE-2024-11395,analyzer,2025-07-13 01:24:32,4334,680,8473,1225
CVE-2024-11403,analyzer,2025-07-13 01:24:47,2724,439,3290,444
CVE-2024-11404,analyzer,2025-07-13 01:25:05,14115,2071,9276,1267
CVE-2024-11425,analyzer,2025-07-13 01:25:20,3561,540,4435,591
CVE-2024-11430,analyzer,2025-07-13 01:25:41,5206,752,9277,1328
CVE-2024-11437,analyzer,2025-07-13 01:25:53,20190,2989,3662,455
CVE-2024-11460,analyzer,2025-07-13 01:26:14,4508,670,9546,1362
CVE-2024-11467,analyzer,2025-07-13 01:26:33,8613,1197,6669,911
CVE-2024-11483,analyzer,2025-07-13 01:26:53,12873,1791,9060,1273
CVE-2024-11484,analyzer,2025-07-13 01:27:12,2674,413,9136,1285
CVE-2024-11485,analyzer,2025-07-13 01:27:33,7966,1133,9049,1162
CVE-2024-11486,analyzer,2025-07-13 01:27:50,7821,1108,6238,877
CVE-2024-11487,analyzer,2025-07-13 01:28:11,2870,441,9200,1312
CVE-2024-11494,analyzer,2025-07-13 01:28:31,8629,1232,8974,1248
CVE-2024-11495,analyzer,2025-07-13 01:28:47,3095,489,4139,599
CVE-2024-11498,analyzer,2025-07-13 01:29:07,4307,655,8717,1240
CVE-2024-11502,analyzer,2025-07-13 01:29:29,3543,531,9069,1292
CVE-2024-11519,analyzer,2025-07-13 01:29:48,3821,604,8483,1215
CVE-2024-11522,analyzer,2025-07-13 01:30:10,3637,573,8568,1231
CVE-2024-11523,analyzer,2025-07-13 01:30:29,4203,653,8794,1256
CVE-2024-11524,analyzer,2025-07-13 01:30:45,5323,816,4457,532
CVE-2024-11526,analyzer,2025-07-13 01:31:05,3635,581,8675,1236
CVE-2024-11527,analyzer,2025-07-13 01:31:25,3611,573,9072,1251
CVE-2024-11528,analyzer,2025-07-13 01:31:46,3579,566,8596,1198
CVE-2024-11529,analyzer,2025-07-13 01:32:06,3641,580,8746,1201
CVE-2024-1153,analyzer,2025-07-13 01:32:27,6338,917,8854,1224
CVE-2024-11530,analyzer,2025-07-13 01:32:48,3750,595,8934,1217
CVE-2024-11531,analyzer,2025-07-13 01:33:08,3997,642,8959,1235
CVE-2024-11534,analyzer,2025-07-13 01:33:27,4393,701,8768,1282
CVE-2024-11535,analyzer,2025-07-13 01:33:47,3569,566,9198,1237
CVE-2024-11536,analyzer,2025-07-13 01:34:08,4003,640,8585,1239
CVE-2024-11537,analyzer,2025-07-13 01:34:27,4572,724,8812,1260
CVE-2024-11538,analyzer,2025-07-13 01:34:47,4022,629,8869,1200
CVE-2024-11539,analyzer,2025-07-13 01:35:05,4249,658,5501,711
CVE-2024-11540,analyzer,2025-07-13 01:35:25,4007,644,8698,1257
CVE-2024-11541,analyzer,2025-07-13 01:35:39,3918,613,2772,372
CVE-2024-11542,analyzer,2025-07-13 01:36:00,3745,591,9100,1253
CVE-2024-11543,analyzer,2025-07-13 01:36:19,3951,625,8497,1211
CVE-2024-11544,analyzer,2025-07-13 01:36:36,3747,594,3496,493
CVE-2024-11547,analyzer,2025-07-13 01:36:57,3869,611,8986,1307
CVE-2024-11551,analyzer,2025-07-13 01:37:22,4000,628,8587,1213
CVE-2024-11552,analyzer,2025-07-13 01:37:41,3817,600,8952,1221
CVE-2024-11553,analyzer,2025-07-13 01:38:01,3630,568,8664,1238
CVE-2024-11556,analyzer,2025-07-13 01:38:21,4320,679,8722,1250
CVE-2024-11557,analyzer,2025-07-13 01:38:41,4237,665,8572,1226
CVE-2024-11558,analyzer,2025-07-13 01:39:01,3734,589,8689,1263
CVE-2024-11560,analyzer,2025-07-13 01:39:22,3808,604,9125,1235
CVE-2024-11561,analyzer,2025-07-13 01:39:39,3977,628,5494,767
CVE-2024-11562,analyzer,2025-07-13 01:39:55,4287,682,4389,569
CVE-2024-11563,analyzer,2025-07-13 01:40:11,3944,625,3274,459
CVE-2024-11564,analyzer,2025-07-13 01:40:31,3402,539,8573,1243
CVE-2024-11565,analyzer,2025-07-13 01:40:51,3552,579,8564,1244
CVE-2024-11566,analyzer,2025-07-13 01:41:12,3705,590,8783,1277
CVE-2024-11567,analyzer,2025-07-13 01:41:31,3891,620,8660,1256
CVE-2024-11568,analyzer,2025-07-13 01:41:51,3576,567,9112,1266
CVE-2024-11569,analyzer,2025-07-13 01:42:06,4117,651,2865,405
CVE-2024-11571,analyzer,2025-07-13 01:42:25,3769,595,8471,1229
CVE-2024-11572,analyzer,2025-07-13 01:42:44,3762,594,8964,1224
CVE-2024-11573,analyzer,2025-07-13 01:43:10,3879,613,8753,1260
CVE-2024-11574,analyzer,2025-07-13 01:43:25,4128,637,3507,489
CVE-2024-11575,analyzer,2025-07-13 01:43:51,4174,649,8605,1216
CVE-2024-11585,analyzer,2025-07-13 01:44:11,7915,1150,3906,538
CVE-2024-11589,analyzer,2025-07-13 01:44:30,5880,838,9419,1352
CVE-2024-11590,analyzer,2025-07-13 01:44:50,5513,776,9235,1331
CVE-2024-11591,analyzer,2025-07-13 01:45:04,5863,850,3252,437
CVE-2024-11592,analyzer,2025-07-13 01:45:18,6278,904,4771,652
CVE-2024-11605,analyzer,2025-07-13 01:45:38,10474,1483,9244,1324
CVE-2024-11606,analyzer,2025-07-13 01:45:59,4930,713,9068,1268
CVE-2024-11610,analyzer,2025-07-13 01:46:14,5180,754,3475,482
CVE-2024-11611,analyzer,2025-07-13 01:46:32,15614,2335,8967,1286
CVE-2024-11616,analyzer,2025-07-13 01:46:52,10261,1451,8785,1213
CVE-2024-11619,analyzer,2025-07-13 01:47:13,2514,415,8754,1180
CVE-2024-11621,analyzer,2025-07-13 01:47:30,4683,645,5359,707
CVE-2024-11628,analyzer,2025-07-13 01:47:51,3734,526,9131,1268
CVE-2024-11631,analyzer,2025-07-13 01:48:10,5208,785,9024,1303
CVE-2024-11632,analyzer,2025-07-13 01:48:29,6420,947,9036,1254
CVE-2024-11634,analyzer,2025-07-13 01:48:48,8049,1140,7550,1071
CVE-2024-11636,analyzer,2025-07-13 01:49:03,9499,1327,4127,594
CVE-2024-11638,analyzer,2025-07-13 01:49:23,4127,603,9066,1300
CVE-2024-11642,analyzer,2025-07-13 01:49:42,3057,485,9056,1282
CVE-2024-11645,analyzer,2025-07-13 01:50:03,8842,1260,9180,1301
CVE-2024-11646,analyzer,2025-07-13 01:50:23,5980,863,9472,1338
CVE-2024-11647,analyzer,2025-07-13 01:50:42,5276,764,9137,1293
CVE-2024-11648,analyzer,2025-07-13 01:51:01,6020,888,9289,1333
CVE-2024-11649,analyzer,2025-07-13 01:51:21,5759,817,9423,1339
CVE-2024-11651,analyzer,2025-07-13 01:51:40,5544,814,9024,1267
CVE-2024-11652,analyzer,2025-07-13 01:51:59,4750,702,9250,1318
CVE-2024-11653,analyzer,2025-07-13 01:52:19,4160,625,9124,1287
CVE-2024-11654,analyzer,2025-07-13 01:52:38,5640,816,9147,1281
CVE-2024-11655,analyzer,2025-07-13 01:52:56,4058,610,9313,1310
CVE-2024-11656,analyzer,2025-07-13 01:53:21,5389,788,9258,1310
CVE-2024-11657,analyzer,2025-07-13 01:53:39,5084,746,6635,937
CVE-2024-11658,analyzer,2025-07-13 01:53:58,5569,808,9152,1289
CVE-2024-11659,analyzer,2025-07-13 01:54:13,5711,858,5188,735
CVE-2024-11661,analyzer,2025-07-13 01:54:33,4205,651,9248,1326
CVE-2024-11662,analyzer,2025-07-13 01:54:54,6369,925,9514,1266
CVE-2024-11663,analyzer,2025-07-13 01:55:14,4238,640,9498,1341
CVE-2024-11665,analyzer,2025-07-13 01:55:30,4774,703,5907,842
CVE-2024-11671,analyzer,2025-07-13 01:55:46,8149,1172,3823,521
CVE-2024-11674,analyzer,2025-07-13 01:56:03,5143,774,6378,926
CVE-2024-11680,analyzer,2025-07-13 01:56:23,9322,1310,9156,1276
CVE-2024-11699,analyzer,2025-07-13 01:56:43,3032,470,8649,1232
CVE-2024-11710,analyzer,2025-07-13 01:57:08,6377,894,8312,1193
CVE-2024-11711,analyzer,2025-07-13 01:57:28,5829,847,9357,1324
CVE-2024-11713,analyzer,2025-07-13 01:57:48,5025,747,9324,1311
CVE-2024-11714,analyzer,2025-07-13 01:58:09,5365,786,9184,1314
CVE-2024-11718,analyzer,2025-07-13 01:58:29,4170,618,9063,1298
CVE-2024-11719,analyzer,2025-07-13 01:58:45,13620,1970,9264,1246
CVE-2024-11721,analyzer,2025-07-13 01:59:01,10171,1446,4571,625
CVE-2024-11722,analyzer,2025-07-13 01:59:22,10787,1480,9343,1311
CVE-2024-11726,analyzer,2025-07-13 01:59:41,5420,781,9315,1336
CVE-2024-11728,analyzer,2025-07-13 02:00:02,4724,692,9136,1291
CVE-2024-11729,analyzer,2025-07-13 02:00:22,5688,816,9062,1288
CVE-2024-11730,analyzer,2025-07-13 02:00:43,5023,741,4531,662
CVE-2024-11732,analyzer,2025-07-13 02:01:03,4623,688,9471,1360
CVE-2024-11734,analyzer,2025-07-13 02:01:23,4941,699,9263,1260
CVE-2024-11737,analyzer,2025-07-13 02:01:42,11490,1699,8750,1184
CVE-2024-11741,analyzer,2025-07-13 02:01:58,9000,1241,4805,589
CVE-2024-11744,analyzer,2025-07-13 02:02:18,6266,890,9488,1360
CVE-2024-11745,analyzer,2025-07-13 02:02:33,2552,403,4223,532
CVE-2024-11768,analyzer,2025-07-13 02:02:58,4525,660,9050,1235
CVE-2024-11772,analyzer,2025-07-13 02:03:18,8147,1157,9256,1307
CVE-2024-11817,analyzer,2025-07-13 02:03:38,5062,763,9492,1351
CVE-2024-11818,analyzer,2025-07-13 02:03:51,5250,797,2443,346
CVE-2024-11819,analyzer,2025-07-13 02:04:11,4709,678,9425,1348
CVE-2024-11831,analyzer,2025-07-13 02:04:28,11071,1580,9165,1239
CVE-2024-11835,analyzer,2025-07-13 02:04:48,3691,542,9079,1271
CVE-2024-11840,analyzer,2025-07-13 02:05:06,5267,726,5795,780
CVE-2024-11843,analyzer,2025-07-13 02:05:27,9442,1311,9104,1285
CVE-2024-11846,analyzer,2025-07-13 02:05:52,8748,1267,8711,1209
CVE-2024-11847,analyzer,2025-07-13 02:06:08,3705,565,3020,430
CVE-2024-11860,analyzer,2025-07-13 02:06:27,7333,1067,8704,1207
CVE-2024-11861,analyzer,2025-07-13 02:06:47,3732,555,9217,1319
CVE-2024-11862,analyzer,2025-07-13 02:07:08,3454,523,5629,796
CVE-2024-11868,analyzer,2025-07-13 02:07:27,4347,608,9151,1276
CVE-2024-11912,analyzer,2025-07-13 02:07:47,4444,682,9432,1350
CVE-2024-11917,analyzer,2025-07-13 02:08:08,6899,1003,9100,1246
CVE-2024-11929,analyzer,2025-07-13 02:08:22,2782,422,2559,343
CVE-2024-11939,analyzer,2025-07-13 02:08:37,2969,463,3730,517
CVE-2024-11941,analyzer,2025-07-13 02:08:56,2131,340,8846,1264
CVE-2024-11951,analyzer,2025-07-13 02:09:13,7647,1082,5593,697
CVE-2024-11954,analyzer,2025-07-13 02:09:31,4822,741,6209,881
CVE-2024-11956,analyzer,2025-07-13 02:09:50,4705,660,9433,1355
CVE-2024-11959,analyzer,2025-07-13 02:10:10,3574,539,9015,1294
CVE-2024-11960,analyzer,2025-07-13 02:10:31,5366,787,8905,1216
CVE-2024-11961,analyzer,2025-07-13 02:10:50,3106,462,9282,1249
CVE-2024-11962,analyzer,2025-07-13 02:11:10,5304,791,9455,1345
CVE-2024-11963,analyzer,2025-07-13 02:11:29,5275,787,9309,1335
CVE-2024-11964,analyzer,2025-07-13 02:11:45,4220,616,5949,838
CVE-2024-11965,analyzer,2025-07-13 02:12:05,6349,901,9203,1311
CVE-2024-11966,analyzer,2025-07-13 02:12:24,4205,632,9303,1322
CVE-2024-11967,analyzer,2025-07-13 02:12:44,5512,803,9381,1344
CVE-2024-11968,analyzer,2025-07-13 02:13:03,2794,448,9451,1345
CVE-2024-11970,analyzer,2025-07-13 02:13:22,4631,693,9355,1349
CVE-2024-11979,analyzer,2025-07-13 02:13:41,2297,366,9208,1334
CVE-2024-11982,analyzer,2025-07-13 02:13:59,7502,1069,8757,1228
CVE-2024-11985,analyzer,2025-07-13 02:14:16,7471,1106,9006,1283
CVE-2024-11992,analyzer,2025-07-13 02:14:34,16571,2487,8759,1239
CVE-2024-11994,analyzer,2025-07-13 02:14:53,3003,465,9263,1313
CVE-2024-11998,analyzer,2025-07-13 02:15:06,2971,460,2781,397
CVE-2024-12007,analyzer,2025-07-13 02:15:25,2685,428,9328,1337
CVE-2024-12008,analyzer,2025-07-13 02:15:44,2626,419,9190,1302
CVE-2024-12011,analyzer,2025-07-13 02:16:05,7531,1087,8778,1235
CVE-2024-12012,analyzer,2025-07-13 02:16:24,8065,1170,8784,1247
CVE-2024-12014,analyzer,2025-07-13 02:16:43,4417,663,9330,1336
CVE-2024-12023,analyzer,2025-07-13 02:17:03,5543,816,9427,1355
CVE-2024-12025,analyzer,2025-07-13 02:17:22,5638,784,8966,1253
CVE-2024-12030,analyzer,2025-07-13 02:17:43,3205,496,9122,1279
CVE-2024-12031,analyzer,2025-07-13 02:18:02,4599,688,7299,991
CVE-2024-12032,analyzer,2025-07-13 02:18:21,5023,728,9426,1338
CVE-2024-12048,analyzer,2025-07-13 02:18:33,10288,1448,4003,540
CVE-2024-12054,analyzer,2025-07-13 02:18:52,6717,968,9023,1245
CVE-2024-12063,analyzer,2025-07-13 02:19:13,2626,416,9130,1302
CVE-2024-12065,analyzer,2025-07-13 02:19:33,2722,431,9118,1293
CVE-2024-12067,analyzer,2025-07-13 02:19:55,6699,900,9381,1336
CVE-2024-12070,analyzer,2025-07-13 02:20:15,6740,985,9200,1258
CVE-2024-12074,analyzer,2025-07-13 02:20:35,6989,1027,8939,1275
CVE-2024-12076,analyzer,2025-07-13 02:20:55,2822,433,9504,1268
CVE-2024-12085,analyzer,2025-07-13 02:21:10,2641,428,3541,482
CVE-2024-12087,analyzer,2025-07-13 02:21:30,10710,1383,9004,1275
CVE-2024-12088,analyzer,2025-07-13 02:21:49,2652,433,9378,1371
CVE-2024-12111,analyzer,2025-07-13 02:22:09,6677,986,9236,1297
CVE-2024-12112,analyzer,2025-07-13 02:22:21,20077,2939,3408,471
CVE-2024-12136,analyzer,2025-07-13 02:22:33,6192,899,2125,291
CVE-2024-12138,analyzer,2025-07-13 02:22:44,3166,472,2029,279
CVE-2024-12140,analyzer,2025-07-13 02:23:04,2680,416,9212,1290
CVE-2024-12142,analyzer,2025-07-13 02:23:29,5096,713,8784,1235
CVE-2024-12146,analyzer,2025-07-13 02:23:49,2502,386,9038,1297
CVE-2024-12147,analyzer,2025-07-13 02:24:09,6611,992,8877,1224
CVE-2024-12157,analyzer,2025-07-13 02:24:20,16392,2396,4248,521
CVE-2024-12159,analyzer,2025-07-13 02:24:39,2410,369,8853,1215
CVE-2024-12185,analyzer,2025-07-13 02:24:58,3946,612,8643,1249
CVE-2024-12186,analyzer,2025-07-13 02:25:22,2454,390,9109,1280
CVE-2024-12187,analyzer,2025-07-13 02:25:42,5518,792,9548,1359
CVE-2024-12188,analyzer,2025-07-13 02:26:07,4944,740,9340,1320
CVE-2024-12195,analyzer,2025-07-13 02:26:28,6075,874,9556,1333
CVE-2024-12201,analyzer,2025-07-13 02:26:48,4427,664,9118,1283
CVE-2024-12215,analyzer,2025-07-13 02:27:08,2695,421,9170,1272
CVE-2024-12216,analyzer,2025-07-13 02:27:26,18723,2864,9186,1317
CVE-2024-12228,analyzer,2025-07-13 02:27:39,4072,606,3431,495
CVE-2024-12229,analyzer,2025-07-13 02:28:02,5016,720,9369,1325
CVE-2024-12230,analyzer,2025-07-13 02:28:21,5021,720,9542,1313
CVE-2024-12231,analyzer,2025-07-13 02:28:40,4171,650,9410,1351
CVE-2024-12233,analyzer,2025-07-13 02:28:54,5542,821,3980,548
CVE-2024-12234,analyzer,2025-07-13 02:29:13,4702,697,9072,1282
CVE-2024-12235,analyzer,2025-07-13 02:29:33,5651,789,8951,1258
CVE-2024-12250,analyzer,2025-07-13 02:29:53,4531,667,9272,1291
CVE-2024-12251,analyzer,2025-07-13 02:30:13,3960,603,9297,1317
CVE-2024-12252,analyzer,2025-07-13 02:30:31,2796,431,8999,1262
CVE-2024-12254,analyzer,2025-07-13 02:30:51,4671,690,9210,1306
CVE-2024-12255,analyzer,2025-07-13 02:31:10,4532,653,9422,1259
CVE-2024-12264,analyzer,2025-07-13 02:31:35,7859,1097,8855,1231
CVE-2024-12270,analyzer,2025-07-13 02:31:55,3707,553,8967,1271
CVE-2024-12274,analyzer,2025-07-13 02:32:14,4207,592,9317,1316
CVE-2024-12276,analyzer,2025-07-13 02:32:33,3153,501,9557,1360
CVE-2024-1228,analyzer,2025-07-13 02:32:52,4507,690,8666,1204
CVE-2024-12281,analyzer,2025-07-13 02:33:09,7682,1091,5737,762
CVE-2024-12282,analyzer,2025-07-13 02:33:26,12395,1796,8272,1126
CVE-2024-12284,analyzer,2025-07-13 02:33:41,8009,1123,4520,555
CVE-2024-12287,analyzer,2025-07-13 02:33:56,8067,1166,4584,616
CVE-2024-12294,analyzer,2025-07-13 02:34:09,4936,714,4024,499
CVE-2024-12297,analyzer,2025-07-13 02:34:23,8638,1197,4243,509
CVE-2024-12301,analyzer,2025-07-13 02:34:38,4166,582,3496,463
CVE-2024-12306,analyzer,2025-07-13 02:34:58,6776,976,8765,1214
CVE-2024-12307,analyzer,2025-07-13 02:35:12,6480,940,2942,394
CVE-2024-12314,analyzer,2025-07-13 02:35:31,2991,456,8866,1236
CVE-2024-12322,analyzer,2025-07-13 02:35:51,2721,421,8916,1240
CVE-2024-12329,analyzer,2025-07-13 02:36:10,4242,630,8978,1252
CVE-2024-12332,analyzer,2025-07-13 02:36:26,14447,2120,9188,1233
CVE-2024-12336,analyzer,2025-07-13 02:36:46,2422,369,8950,1256
CVE-2024-12340,analyzer,2025-07-13 02:37:06,8858,1251,9087,1264
CVE-2024-12343,analyzer,2025-07-13 02:37:26,2863,449,8938,1302
CVE-2024-12344,analyzer,2025-07-13 02:37:45,4084,604,8494,1219
CVE-2024-12345,analyzer,2025-07-13 02:38:04,2407,398,9266,1325
CVE-2024-12347,analyzer,2025-07-13 02:38:24,6775,991,8629,1210
CVE-2024-12350,analyzer,2025-07-13 02:38:37,6089,870,2987,425
CVE-2024-12351,analyzer,2025-07-13 02:38:58,2707,415,6512,941
CVE-2024-12352,analyzer,2025-07-13 02:39:16,2509,392,9046,1288
CVE-2024-12353,analyzer,2025-07-13 02:39:36,4882,729,9424,1297
CVE-2024-12354,analyzer,2025-07-13 02:39:55,4271,669,8753,1252
CVE-2024-12355,analyzer,2025-07-13 02:40:15,5280,794,8934,1281
CVE-2024-12356,analyzer,2025-07-13 02:40:35,2451,389,9348,1340
CVE-2024-12358,analyzer,2025-07-13 02:40:53,2840,442,9139,1283
CVE-2024-12360,analyzer,2025-07-13 02:41:05,2946,468,2625,381
CVE-2024-12366,analyzer,2025-07-13 02:41:28,7167,994,9259,1282
CVE-2024-12368,analyzer,2025-07-13 02:41:46,9404,1343,9273,1250
CVE-2024-12369,analyzer,2025-07-13 02:42:06,8883,1287,9205,1272
CVE-2024-12370,analyzer,2025-07-13 02:42:25,2264,355,8801,1211
CVE-2024-12381,analyzer,2025-07-13 02:42:44,2588,412,7926,1111
CVE-2024-12382,analyzer,2025-07-13 02:43:03,3430,532,8956,1285
CVE-2024-12387,analyzer,2025-07-13 02:43:27,2319,371,8971,1283
CVE-2024-12388,analyzer,2025-07-13 02:43:46,2409,364,9290,1209
CVE-2024-12390,analyzer,2025-07-13 02:44:04,2595,406,6526,939
CVE-2024-12391,analyzer,2025-07-13 02:44:18,2551,388,3950,532
CVE-2024-12397,analyzer,2025-07-13 02:44:32,4975,729,4234,602
CVE-2024-12398,analyzer,2025-07-13 02:44:50,8911,1232,6273,831
CVE-2024-12400,analyzer,2025-07-13 02:45:09,3730,536,8879,1238
CVE-2024-12401,analyzer,2025-07-13 02:45:28,5478,800,8827,1271
CVE-2024-12404,analyzer,2025-07-13 02:45:47,2990,467,9297,1306
CVE-2024-12406,analyzer,2025-07-13 02:46:07,5104,730,9369,1332
CVE-2024-12410,analyzer,2025-07-13 02:46:26,6740,954,9213,1308
CVE-2024-12416,analyzer,2025-07-13 02:46:46,2924,450,9333,1316
CVE-2024-12419,analyzer,2025-07-13 02:47:01,2921,446,4240,572
CVE-2024-12421,analyzer,2025-07-13 02:47:15,4382,626,3608,482
CVE-2024-12425,analyzer,2025-07-13 02:47:34,3069,488,9153,1340
CVE-2024-12426,analyzer,2025-07-13 02:47:54,3936,583,9273,1316
CVE-2024-12428,analyzer,2025-07-13 02:48:16,19798,2913,9415,1288
CVE-2024-12430,analyzer,2025-07-13 02:48:36,3030,462,9308,1339
CVE-2024-12434,analyzer,2025-07-13 02:48:56,4414,649,9114,1238
CVE-2024-12442,analyzer,2025-07-13 02:49:15,3710,527,9022,1301
CVE-2024-12471,analyzer,2025-07-13 02:49:35,2685,414,9063,1268
CVE-2024-12473,analyzer,2025-07-13 02:49:52,3305,506,6196,904
CVE-2024-12478,analyzer,2025-07-13 02:50:07,5504,840,4692,664
CVE-2024-12479,analyzer,2025-07-13 02:50:26,5535,813,9420,1331
CVE-2024-12480,analyzer,2025-07-13 02:50:45,2999,456,9524,1365
CVE-2024-12481,analyzer,2025-07-13 02:51:04,5698,841,9417,1337
CVE-2024-12483,analyzer,2025-07-13 02:51:24,8237,1223,9245,1239
CVE-2024-12484,analyzer,2025-07-13 02:51:43,5464,821,9426,1351
CVE-2024-12485,analyzer,2025-07-13 02:52:01,2984,471,9470,1352
CVE-2024-12486,analyzer,2025-07-13 02:52:19,3103,486,9367,1356
CVE-2024-12487,analyzer,2025-07-13 02:52:38,3037,481,9316,1339
CVE-2024-12488,analyzer,2025-07-13 02:53:02,2918,463,9332,1335
CVE-2024-12489,analyzer,2025-07-13 02:53:21,2955,470,9368,1351
CVE-2024-12490,analyzer,2025-07-13 02:53:40,3774,576,9323,1338
CVE-2024-12492,analyzer,2025-07-13 02:53:55,2611,414,4408,634
CVE-2024-12497,analyzer,2025-07-13 02:54:14,5281,758,9117,1286
CVE-2024-12510,analyzer,2025-07-13 02:54:29,6214,914,4753,642
CVE-2024-12511,analyzer,2025-07-13 02:54:48,2007,316,8662,1167
CVE-2024-12532,analyzer,2025-07-13 02:55:07,2441,370,8942,1261
CVE-2024-12534,analyzer,2025-07-13 02:55:23,6785,988,3914,548
CVE-2024-12538,analyzer,2025-07-13 02:55:42,2422,368,9130,1272
CVE-2024-12544,analyzer,2025-07-13 02:56:03,5819,821,8909,1249
CVE-2024-12549,analyzer,2025-07-13 02:56:13,12737,1912,3506,454
CVE-2024-12550,analyzer,2025-07-13 02:56:29,12020,1782,8458,1205
CVE-2024-12551,analyzer,2025-07-13 02:56:42,14017,2105,3712,521
CVE-2024-12556,analyzer,2025-07-13 02:56:58,12751,1847,9235,1242
CVE-2024-12558,analyzer,2025-07-13 02:57:16,4790,712,7836,1092
CVE-2024-12560,analyzer,2025-07-13 02:57:35,4242,612,9062,1270
CVE-2024-12564,analyzer,2025-07-13 02:57:55,3274,480,8986,1258
CVE-2024-12578,analyzer,2025-07-13 02:58:14,4487,657,9090,1259
CVE-2024-12579,analyzer,2025-07-13 02:58:33,4343,628,8912,1242
CVE-2024-12582,analyzer,2025-07-13 02:58:52,8248,1205,8817,1241
CVE-2024-12584,analyzer,2025-07-13 02:59:11,3151,464,9289,1283
CVE-2024-12585,analyzer,2025-07-13 02:59:32,9382,1312,8707,1207
CVE-2024-12595,analyzer,2025-07-13 02:59:51,3365,510,8819,1225
CVE-2024-12601,analyzer,2025-07-13 03:00:06,3306,515,4916,649
CVE-2024-12603,analyzer,2025-07-13 03:00:26,2040,314,9171,1280
CVE-2024-12607,analyzer,2025-07-13 03:00:43,15098,2216,9187,1300
CVE-2024-12609,analyzer,2025-07-13 03:00:57,2918,443,2900,425
CVE-2024-12611,analyzer,2025-07-13 03:01:17,2847,443,4223,588
CVE-2024-12613,analyzer,2025-07-13 03:01:35,15834,2306,9345,1267
CVE-2024-12615,analyzer,2025-07-13 03:01:52,14890,2176,8724,1206
CVE-2024-12629,analyzer,2025-07-13 03:02:12,3301,485,8938,1241
CVE-2024-12635,analyzer,2025-07-13 03:02:32,7690,947,9426,1357
CVE-2024-12637,analyzer,2025-07-13 03:02:51,2561,398,9141,1286
CVE-2024-12641,analyzer,2025-07-13 03:03:10,2716,414,8490,1203
CVE-2024-12692,analyzer,2025-07-13 03:03:29,3359,534,8632,1257
CVE-2024-12694,analyzer,2025-07-13 03:03:52,3880,603,9090,1322
CVE-2024-12698,analyzer,2025-07-13 03:04:12,3261,483,8862,1256
CVE-2024-12704,analyzer,2025-07-13 03:04:25,5387,760,2781,383
CVE-2024-12716,analyzer,2025-07-13 03:04:48,9178,1303,9225,1304
CVE-2024-12719,analyzer,2025-07-13 03:05:08,2498,382,8995,1259
CVE-2024-12722,analyzer,2025-07-13 03:05:24,11412,1662,8971,1267
CVE-2024-12724,analyzer,2025-07-13 03:05:43,9249,1278,4404,637
CVE-2024-12725,analyzer,2025-07-13 03:06:03,8831,1238,9309,1284
CVE-2024-12726,analyzer,2025-07-13 03:06:24,9163,1285,8790,1224
CVE-2024-12736,analyzer,2025-07-13 03:06:40,9012,1271,4268,566
CVE-2024-12739,analyzer,2025-07-13 03:06:54,8591,1216,3120,422
CVE-2024-12743,analyzer,2025-07-13 03:07:09,9667,1328,3014,437
CVE-2024-12747,analyzer,2025-07-13 03:07:28,8581,1223,8627,1215
CVE-2024-12750,analyzer,2025-07-13 03:07:48,4126,543,8855,1235
CVE-2024-12751,analyzer,2025-07-13 03:08:08,3801,589,8582,1239
CVE-2024-12752,analyzer,2025-07-13 03:08:29,4549,641,8569,1249
CVE-2024-12756,analyzer,2025-07-13 03:08:49,2785,437,8853,1264
CVE-2024-12761,analyzer,2025-07-13 03:09:09,2480,378,8935,1263
CVE-2024-12770,analyzer,2025-07-13 03:09:28,9553,1352,8674,1198
CVE-2024-12778,analyzer,2025-07-13 03:09:44,2465,393,5364,787
CVE-2024-12782,analyzer,2025-07-13 03:10:04,8634,1259,9003,1236
CVE-2024-12784,analyzer,2025-07-13 03:10:17,2916,465,2915,428
CVE-2024-12785,analyzer,2025-07-13 03:10:40,4333,658,9417,1355
CVE-2024-12786,analyzer,2025-07-13 03:11:02,8835,1232,9156,1272
CVE-2024-12787,analyzer,2025-07-13 03:11:15,2730,431,3076,431
